place_id,place_name,alternate_names,state,state_code,union_territory,district,city,city_id,place_type,primary_category,secondary_categories,subcategory,tourism_theme,recommended_for,family_friendly,couple_friendly,solo_friendly,kids_friendly,elderly_friendly,friends_friendly,adventure_friendly,spiritual_friendly,photography_friendly,nature_friendly,history_friendly,family_score,couple_score,solo_score,adventure_score,spiritual_score,nature_score,history_score,photography_score,latitude,longitude,address,google_maps_url,distance_from_city_center_km,nearest_landmark,opening_time,closing_time,weekly_off,entry_fee,currency,estimated_visit_duration_hours,best_time_to_visit,description,short_description,official_website,image_url,source,source_url,source_count,last_verified,verification_status,data_confidence,is_major_destination,is_popular,is_hidden_gem,is_offbeat,priority_score
PL-03843,Bastar Palace,Jagdalpur Palace,Chhattisgarh,CG,FALSE,Bastar,Jagdalpur,CT-0512,Attraction,Forts & Palaces,,Royal Palace,Royal Heritage,"History Lovers,Photography Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,40,60,55,40,20,50,70,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"The former residence of the Bastar royal family in Jagdalpur, reflecting the region's princely-state history and Bastar tribal-royal architecture.",Former residence of Bastar's erstwhile royal family.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://banasri.in/top-30-tourist-destinations-in-chhattisgarh/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03845,Purkhauti Muktangan,"Purkhauti Muktangan, Naya Raipur",Chhattisgarh,CG,FALSE,Raipur,Raipur,CT-0511,Attraction,Parks & Gardens,,Open-air Cultural Park,Tribal Culture & Heritage,"Family,Kids,Photography Lovers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,65,60,55,40,20,50,55,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"An open-air art park in Naya Raipur developed by the state tourism department, displaying artefacts, tribal habitats, folk dances, and cuisine of Chhattisgarh, inaugurated in 2006.",Open-air cultural park showcasing Chhattisgarh's tribal heritage and folk life.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://banasri.in/top-30-tourist-destinations-in-chhattisgarh/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03846,Nandan Van Zoo and Safari,"Nandan Van Jungle Safari, Raipur",Chhattisgarh,CG,FALSE,Raipur,Raipur,CT-0511,Attraction,Wildlife,,Zoo & Safari,Wildlife & Family Outing,"Family,Kids,Nature Lovers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,70,60,55,40,20,55,40,45,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A zoo and jungle safari on the outskirts of Raipur housing tigers, lions, and regional wildlife in a large forested enclosure.",Zoo and jungle safari on Raipur's outskirts with tigers and regional wildlife.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://banasri.in/top-30-tourist-destinations-in-chhattisgarh/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03847,Bambleshwari Devi Temple,Dongargarh Bambleshwari Temple,Chhattisgarh,CG,FALSE,Rajnandgaon,Dongargarh,CT-0513,Attraction,Temples,,Hilltop Temple,Pilgrimage,"Spiritual Travelers,Family,General Travelers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,55,60,55,40,90,50,55,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A major Hindu pilgrimage temple atop a hill in Dongargarh dedicated to Goddess Bambleshwari, reached via a stepped climb or ropeway and drawing large crowds during Navratri.","Hilltop goddess temple in Dongargarh, a major Navratri pilgrimage site.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://banasri.in/top-30-tourist-destinations-in-chhattisgarh/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,TRUE,FALSE,FALSE,70
PL-03848,Sirpur Archaeological Site,Sirpur Laxman Temple & Ruins,Chhattisgarh,CG,FALSE,Mahasamund,Sirpur,CT-0514,Attraction,Archaeological,,Ancient Temple Complex,Buddhist & Hindu Heritage,"History Lovers,Photography Lovers,Spiritual Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,35,60,55,40,55,50,85,65,,,,,,,,,,Contact local authority,INR,1.5,October to March,"An ancient town on the Mahanadi River near Raipur, home to the red-brick Lakshmana Temple carved with mythological reliefs, along with excavated Buddhist monastery ruins dating back over a thousand years.",Ancient riverside town with the red-brick Lakshmana Temple and Buddhist ruins.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://chhattisgarhtourism.co.in/tourist-destinations-of-chhattisgarh.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03849,Barnawapara Wildlife Sanctuary,Barnawapara Sanctuary,Chhattisgarh,CG,FALSE,Mahasamund,Raipur,CT-0511,Attraction,Nature & Wildlife,,Wildlife Sanctuary,Wildlife & Jungle Safari,"Nature Lovers,Adventure Seekers,Family",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,50,60,55,55,20,80,40,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A wildlife sanctuary spread over roughly 250 sq km in the Mahasamund/Balodabazar region, home to leopards, sloth bears, and diverse deer species amid lush forest.",250 sq km wildlife sanctuary known for leopards and sloth bears.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.godigit.com/explore/tourist-attractions/tourist-places-in-chhattisgarh,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03850,"Magnolia Point, Netarhat",Netarhat Sunrise Point,Jharkhand,JH,FALSE,Latehar,Netarhat,CT-0515,Attraction,Viewpoints,,Sunrise Viewpoint,Hill Station & Scenery,"Nature Lovers,Photography Lovers,Couples",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,45,55,55,40,20,85,40,90,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A renowned sunrise viewpoint at Netarhat hill station, offering panoramic views over the pine-forested Chotanagpur plateau at dawn.",Netarhat's famous sunrise viewpoint over the pine-forested plateau.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://hiranpur.in/best-tourist-places-in-jharkhand/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,TRUE,FALSE,FALSE,70
PL-03851,Upper Ghaghri Falls,Ghaghri Falls Netarhat,Jharkhand,JH,FALSE,Latehar,Netarhat,CT-0515,Attraction,Waterfalls,,Forest Waterfall,Waterfalls & Nature,"Nature Lovers,Photography Lovers,Family",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,50,60,55,40,20,75,40,70,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A waterfall near Netarhat hill station set amid dense forest, popular alongside the nearby Lower Ghaghri Falls for its scenic surroundings.","Forest waterfall near Netarhat, popular with nature photographers.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://seawatersports.com/places/jharkhand/hazaribagh-in-jharkhand,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03852,Betla National Park,Betla Tiger Reserve,Jharkhand,JH,FALSE,Latehar,Betla,CT-0516,Attraction,Wildlife,,National Park & Tiger Reserve,Wildlife Safari,"Nature Lovers,Adventure Seekers,Family",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,55,60,55,65,20,90,40,70,,,,,,,,,,Contact local authority,INR,1.5,October to March,"One of India's oldest national parks and part of Palamau Tiger Reserve, spread across the hilly Palamau terrain, known for elephants, tigers, and the ruins of Palamau Fort within its boundary.","One of India's oldest tiger reserves, known for elephants and forest ruins.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://travelsetu.com/guide/jharkhand-tourism/places-to-visit-in-jharkhand,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,TRUE,FALSE,FALSE,90
PL-03853,Palamau Fort,"Palamau Fort, Betla",Jharkhand,JH,FALSE,Latehar,Betla,CT-0516,Attraction,Forts & Palaces,,Forest Fort Ruins,Historical Fort within Wildlife Reserve,"History Lovers,Adventure Seekers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,35,60,55,55,20,50,70,60,,,,,,,,,,Contact local authority,INR,1.5,October to March,"Ruins of a historic fort situated deep inside the forests of Betla National Park, adding a layer of heritage to the reserve's wildlife safari experience.",Historic fort ruins hidden within the forests of Betla National Park.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://travelsetu.com/guide/jharkhand-tourism/places-to-visit-in-jharkhand,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03854,Hazaribagh Wildlife Sanctuary,Hazaribagh National Park,Jharkhand,JH,FALSE,Hazaribagh,Hazaribagh,CT-0517,Attraction,Nature & Wildlife,,Wildlife Sanctuary,Wildlife & Forest,"Nature Lovers,Adventure Seekers,Family",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,50,60,55,55,20,80,40,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A wildlife sanctuary near Hazaribagh town set amid dense, largely unexplored sal forest, rock formations, and lakes on the Chotanagpur plateau.",Dense forest wildlife sanctuary near Hazaribagh with lakes and rock formations.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.holidify.com/state/jharkhand/top-destinations-places-to-visit.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03855,Parasnath Hill,Shikharji / Parasnath Hills,Jharkhand,JH,FALSE,Giridih,Giridih,CT-0518,Attraction,Buddhist & Jain,,Jain Pilgrimage Hill,Jain Pilgrimage & Trekking,"Spiritual Travelers,Adventure Seekers,History Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,60,55,75,95,50,65,70,,,,,,,,,,Contact local authority,INR,1.5,October to March,"The highest peak in Jharkhand and the holiest pilgrimage site for Jains, known as Shikharji, where 20 of the 24 Jain Tirthankaras are believed to have attained moksha; the summit is reached via a demanding overnight trek.","Jharkhand's highest peak and holiest Jain pilgrimage site, Shikharji.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.godigit.com/explore/tourist-attractions/best-tourist-places-in-jharkhand,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,TRUE,FALSE,FALSE,90
PL-03856,Majuli Island (Jorhat Access),Gibbon Wildlife Sanctuary Jorhat,Assam,AS,FALSE,Jorhat,Jorhat,CT-0519,Attraction,Nature & Wildlife,,Wildlife Sanctuary,Wildlife & Primate Conservation,"Nature Lovers,Adventure Seekers,Family",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,50,60,55,50,20,80,40,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A protected forest patch near Jorhat, one of the few sanctuaries in India dedicated to the hoolock gibbon, India's only ape species.","Sanctuary near Jorhat protecting the hoolock gibbon, India's only ape.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),http://www.allindiatraveltours.org/north-east-india/assam.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03857,Tocklai Tea Research Institute,Tocklai Tea Research Centre,Assam,AS,FALSE,Jorhat,Jorhat,CT-0519,Attraction,Cultural,,Tea Research Institute,Tea Heritage & Industry Tourism,"History Lovers,General Travelers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,40,60,55,40,20,50,55,45,,,,,,,,,,Contact local authority,INR,1.5,October to March,"The world's oldest and largest tea research station, located in Jorhat, offering insight into the science and history behind Assam's globally famous tea industry.","World's oldest tea research centre, showcasing Assam's tea heritage.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://travelatlass.com/top-15-tourist-places-in-assam-discover-the-best-of-assam/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03858,Agnigarh Hill,"Agnigarh, Tezpur",Assam,AS,FALSE,Sonitpur,Tezpur,CT-0520,Attraction,Viewpoints,,Historic Hill & Mythology Site,Mythology & Scenic Views,"History Lovers,Couples,Photography Lovers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,50,65,55,40,20,50,60,70,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A hillock on the banks of the Brahmaputra in Tezpur associated with the legendary romance of Usha and Aniruddha from Hindu mythology, now a landscaped viewpoint.",Mythology-linked riverside hill in Tezpur with landscaped viewpoints.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.tripcrafters.com/travel/tourist-places-to-visit-in-assam,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03859,Bamuni Hills,"Bamuni Hill Ruins, Tezpur",Assam,AS,FALSE,Sonitpur,Tezpur,CT-0520,Attraction,Archaeological,,Sculptural Ruins,9th-10th Century Heritage,"History Lovers,Photography Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,35,60,55,40,20,50,75,60,,,,,,,,,,Contact local authority,INR,1.5,October to March,"Sculptural ruins near Tezpur dating to the 9th and 10th centuries, believed to be remnants of temples from the ancient Salastambha dynasty.",9th-10th century sculptural temple ruins near Tezpur.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),http://www.allindiatraveltours.org/north-east-india/assam.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03860,Cole Park (Chitralekha Udyan),Cole Park Tezpur,Assam,AS,FALSE,Sonitpur,Tezpur,CT-0520,Attraction,Parks & Gardens,,City Park,Leisure & Heritage Sculptures,"Family,Couples,Photography Lovers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,65,60,55,40,20,50,45,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A landscaped park in Tezpur featuring ancient stone sculptures and two ornamental lakes, popular for evening walks.",Landscaped Tezpur park with ancient stone sculptures and lakes.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://travelatlass.com/top-15-tourist-places-in-assam-discover-the-best-of-assam/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03861,Jokai Botanical Garden,Jokai Botanical Garden cum Germplasm Center,Assam,AS,FALSE,Dibrugarh,Dibrugarh,CT-0521,Attraction,Parks & Gardens,,Botanical Garden,Botany & Birdwatching,"Nature Lovers,Family,Photography Lovers",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,60,60,55,40,20,75,40,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A botanical garden and germplasm centre in the Jokai Reserve Forest near Dibrugarh, known for endangered plant species and migratory bird sightings, with boating facilities.",Botanical garden near Dibrugarh known for rare plants and migratory birds.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.tourmyindia.com/states/assam/dibrugarh.html,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03862,Digboi Oil Refinery and War Cemetery,Digboi Oil Museum,Assam,AS,FALSE,Tinsukia,Dibrugarh,CT-0521,Attraction,Heritage & Historical,,Industrial Heritage Site,Colonial & Industrial History,"History Lovers,General Travelers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,40,60,55,40,20,50,75,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"Home to Asia's first oil refinery, Digboi near Dibrugarh also holds a Commonwealth War Cemetery from World War II, alongside an oil museum documenting the region's petroleum history.","Site of Asia's first oil refinery, with a WWII war cemetery nearby.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://travelatlass.com/top-15-tourist-places-in-assam-discover-the-best-of-assam/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03863,Khaspur Ruins,"Dimasa Kingdom Ruins, Silchar",Assam,AS,FALSE,Cachar,Silchar,CT-0522,Attraction,Archaeological,,Royal Ruins,Dimasa Kingdom Heritage,"History Lovers,Photography Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,35,60,55,40,20,50,75,60,,,,,,,,,,Contact local authority,INR,1.5,October to March,"Ruins of the former capital of the Dimasa Kingdom near Silchar, including stone gateways and remnants of royal structures dating back several centuries.",Ruins of the former Dimasa Kingdom capital near Silchar.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://travenjo.com/places-to-visit-in-assam/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03864,Badarpur Fort,"Badarpur Fort, Silchar",Assam,AS,FALSE,Karimganj,Silchar,CT-0522,Attraction,Forts & Palaces,,Historic Fort,Colonial & Legend Heritage,"History Lovers,Photography Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,40,60,55,40,20,50,65,55,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A historic fort near Silchar in the Barak Valley associated with local legends, alongside the nearby Maniharan tunnel, among the region's most visited heritage landmarks.",Historic Barak Valley fort near Silchar linked to local legends.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://travenjo.com/places-to-visit-in-assam/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03865,Haflong Lake,Haflong Lake and Hills,Assam,AS,FALSE,Dima Hasao,Haflong,CT-0523,Attraction,Water & Lakes,,Hill Lake,Boating & Birdwatching,"Family,Nature Lovers,Couples",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,65,60,55,40,20,75,40,65,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A scenic natural lake in Haflong, Assam's only hill station, popular for boating and birdwatching amid the surrounding hills of Dima Hasao district.","Scenic lake in Assam's only hill station, popular for boating.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://travelatlass.com/top-15-tourist-places-in-assam-discover-the-best-of-assam/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,TRUE,FALSE,FALSE,70
PL-03866,Shanti Stupa,"Shanti Stupa, Leh",Ladakh,LA,TRUE,Leh,Leh,CT-0113,Attraction,Buddhist & Jain,,Buddhist Stupa,Buddhist Pilgrimage & Views,"Spiritual Travelers,Photography Lovers,Family",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,55,60,55,40,80,50,45,90,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A white-domed Buddhist stupa built in 1991 by Japanese monks on a hillock above Leh, commemorating 2,500 years of Buddhism and offering panoramic views of the Leh valley.","Japanese-built hilltop stupa overlooking Leh, marking 2,500 years of Buddhism.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://ladakhexplorer.com/top-15-best-places-to-visit-in-leh-ladakh/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,TRUE,FALSE,FALSE,90
PL-03867,Leh Palace,Lehchen Palkhar,Ladakh,LA,TRUE,Leh,Leh,CT-0113,Attraction,Forts & Palaces,,Royal Palace,Royal Heritage & Architecture,"History Lovers,Photography Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,45,60,55,40,20,50,85,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A nine-storey former royal palace built in the 17th century in the style of Tibet's Potala Palace, overlooking Leh town.","17th-century royal palace overlooking Leh, styled on Tibet's Potala Palace.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://ladakhexplorer.com/top-15-best-places-to-visit-in-leh-ladakh/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,TRUE,FALSE,FALSE,90
PL-03869,Hall of Fame Museum,"Hall of Fame War Museum, Leh",Ladakh,LA,TRUE,Leh,Leh,CT-0113,Attraction,Museums & Art,,Military Museum,Army & War History,"History Lovers,General Travelers,Family",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,50,60,55,40,20,50,70,45,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A museum built by the Indian Army near Leh, honouring soldiers who fought in the region's wars and displaying military artefacts and Ladakhi cultural exhibits.",Indian Army museum near Leh honouring soldiers of regional wars.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://ladakhexplorer.com/top-15-best-places-to-visit-in-leh-ladakh/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03870,Spituk Monastery,Spituk Gompa,Ladakh,LA,TRUE,Leh,Leh,CT-0113,Attraction,Buddhist & Jain,,Buddhist Monastery,Buddhist Heritage & Views,"Spiritual Travelers,Photography Lovers,General Travelers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,40,60,55,40,70,50,55,70,,,,,,,,,,Contact local authority,INR,1.5,October to March,"An ancient monastery a few kilometres from Leh belonging to the Gelugpa sect, offering panoramic views of the Indus Valley and Leh airport runway.",Ancient Gelugpa-sect monastery near Leh with sweeping Indus Valley views.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.ju-lehadventure.com/ladakh-information/places-to-visit-in-leh,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03871,Alchi Monastery,Alchi Gompa,Ladakh,LA,TRUE,Leh,Leh,CT-0113,Attraction,Buddhist & Jain,,Ancient Monastery Complex,Buddhist Art & Architecture,"History Lovers,Spiritual Travelers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,35,60,55,40,75,50,90,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"The oldest monastery complex in Ladakh, unknown to outsiders until 1974, renowned as a centre of 11th-century Buddhist art with five temples depicting the Mahayana pantheon.","Ladakh's oldest monastery, renowned worldwide for its 11th-century Buddhist art.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.incredibleindia.gov.in/en/ladakh/leh,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,TRUE,FALSE,FALSE,FALSE,90
PL-03872,Tso Moriri Lake,Lake Moriri,Ladakh,LA,TRUE,Leh,Leh,CT-0113,Attraction,Water & Lakes,,High-altitude Lake,Scenic Lakes & Birdwatching,"Nature Lovers,Photography Lovers,Adventure Seekers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,30,60,55,60,20,90,40,85,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A high-altitude lake at 4,600 m in the Changthang region, less crowded than Pangong Tso, ringed by rolling hills and popular for birdwatching.","Serene high-altitude Changthang lake, quieter than Pangong Tso.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.incredibleindia.gov.in/en/ladakh/leh,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,TRUE,FALSE,FALSE,70
PL-03873,Lamayuru Monastery,Lamayuru Gompa,Ladakh,LA,TRUE,Leh,Leh,CT-0113,Attraction,Buddhist & Jain,,Ancient Monastery,Buddhist Heritage & Moonland Scenery,"History Lovers,Photography Lovers,Adventure Seekers",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,30,60,55,45,60,50,80,85,,,,,,,,,,Contact local authority,INR,1.5,October to March,"One of Ladakh's oldest monasteries, set amid the eroded, moon-like landscape nicknamed 'Moonland', on the Leh-Srinagar highway.",Ancient monastery set within Ladakh's surreal moon-like 'Moonland' terrain.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://ladakhexplorer.com/top-15-best-places-to-visit-in-leh-ladakh/,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
PL-03874,Zanskar Valley,Zanskar Valley Trek Region,Ladakh,LA,TRUE,Kargil,Leh,CT-0113,Attraction,Adventure,,Remote Valley,Trekking & River Rafting,"Adventure Seekers,Nature Lovers,Photography Lovers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,20,60,55,90,20,85,40,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"A remote, high-altitude valley between the Great Himalayan and Zanskar ranges, popular for trekking, white-water rafting on the Zanskar River, and, in winter, the frozen Chadar trek.",Remote high-altitude valley famed for trekking and white-water rafting.,,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://discoverlehladakh.in/10-offbeat-places-in-leh-ladakh,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,FALSE,FALSE,55
PL-03879,Thinnakara Island,Thinnakara Atoll,Lakshadweep,LD,TRUE,Lakshadweep,Bangaram Island,CT-0507,Attraction,Beach & Coastal,,Uninhabited Atoll,Secluded Beaches & Snorkelling,"Couples,Nature Lovers,Adventure Seekers",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,30,70,55,65,20,85,40,80,,,,,,,,,,Contact local authority,INR,1.5,October to March,"An uninhabited islet near Bangaram in Lakshadweep, reachable by boat, prized for its untouched beaches and clear snorkelling waters.","Uninhabited islet near Bangaram, prized for untouched beaches and snorkelling.",,,Web research (govt tourism / Incredible India / Wikipedia / reputable travel publishers),https://www.dizcoverpraveg.com/15-places-to-visit-in-lakshadweep-a-detailed-guide,1,2026-08-22,VERIFIED_TEXT_ONLY_NO_COORDS,MEDIUM,FALSE,FALSE,TRUE,FALSE,40
