place_id,place_name,alternate_names,state,state_code,union_territory,district,city,city_id,place_type,primary_category,secondary_categories,subcategory,tourism_theme,recommended_for,family_friendly,couple_friendly,solo_friendly,kids_friendly,elderly_friendly,friends_friendly,adventure_friendly,spiritual_friendly,photography_friendly,nature_friendly,history_friendly,family_score,couple_score,solo_score,adventure_score,spiritual_score,nature_score,history_score,photography_score,latitude,longitude,address,google_maps_url,distance_from_city_center_km,nearest_landmark,opening_time,closing_time,weekly_off,entry_fee,currency,estimated_visit_duration_hours,best_time_to_visit,official_website,image_url,source,source_url,source_count,last_verified,verification_status,data_confidence,is_major_destination,is_popular,is_hidden_gem,is_offbeat,is_featured,priority_score,flag_activity_phrase,rating,review_count,description,short_description,establishment_year
PL-01888,"Fun World, Nasik",,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Fun World Water Park is situated in Nasik in Maharashtra and is one of the relatively unknown parks. The park has thrilling rides like the columbus and water rides like double tube slides, aqua dancing etc. ",,
PL-01889,Gangapur Dam,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Gangapur Dam is an earthfill dam on River Godavari, and the longest earthen reservoir of Asia. People come here to spend a peaceful afternoon on the garden by the river, enjoying the blissful, picturesque scenery of the river, straight out of a dream. Migratory birds can be spotted in the evening, and there is a new boating facility to attract more tourists. ",,
PL-01890,Jain Temple,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,, A recent addition to the religious sphere in Nasik is a sprawling and elaborate structure called the Jain Temple. The structure consist of three storeys and is built mainly in white marble and pink sand. Find here the 12 ton heavy deity of the 24th of Thirthankara of the Jains. ,,
PL-01891,Kalaram Temple,Kapileshwara Temple; Someshwar Temple; Trimbakeshwar; Trimbakeshwar Temple,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged|india_tourism_food_dataset,,2,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,," One of the most significant religious centers of the city, this one derives its name from the black statue of Lord Rama. Also find inside the temple a black statue of Lord hanuman and statues of Sita and Lakshman. ",,
PL-01892,Kumbh Mela,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.1,," The mass Hindu pilgrimage of Kumbh Mela involves gathering on a massive number of Hinduism followers to bathe in a sacred river. There are four such fairs widely recognised as the Kumbh Melas, namely- the Haridwar Kumbh Mela, the Allahabad Kumbh Mela, the Nasik-Trimbakeshwar Simhastha and Ujjain Simhastha. The festivities are held on the banks of rivers, namely- Ganga, Sangam, Godavari and Shipra. ",,
PL-01893,Muktidham Temple,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Muktidham Temple in Nashik is abode to numerous Hindu gods and is made from authentic Rajasthani marble. It houses replicas of all the 12 Jyotirlingams, sanctified by their original shrines. There is also a Krishna temple, which depicts his life and eighteen chapters of Geeta on the walls. Laxmi, Hanuman,Durga and Ganesh temples are present as well. ",,
PL-01894,Mulher Trek,Salher Trek,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," Mulher, also known as Mayurgad, is a hill fort in Maharashtra. One of the many forts in Nasik, it is at an elevation of 4200 feet from the ground. ",,
PL-01895,Navashya Ganapati Temple,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Navashya Ganapati Temple is at least a 300 year old shrine on the banks of Godavari dedicated to Lord Ganesh. It was established by the Peshwas in the 1770s, and is till date known for making thousands of followers happy. The name comes from the word ¥Navas' which means prayers, and here all prayers of devotees are granted by the Lord. ",,
PL-01896,Panchvati,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.3,," Nothing short of holy for the ardent belivers of Ramayana, this site gets a lots of visitors in the form of pilgrims and religious travellers. A serene town located near Nasik, the site offers small sightings which would let you glipmse into the ancient world of where the exile of Lord Ram, Sita and Laxman took place, with banyan trees all around and an air of spirituality.  ",,
PL-01897,Pandavleni Caves,Pandav Leni Caves,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged|india_tourism_food_dataset,,2,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.2,," Pandu Leni, also known as Trirashmi Caves, are a group of 24 caves carved between the 3rd century BC and the 2nd century AD, representing the Hinayana Buddhist beliefs. Out of the twenty-four caves, two caves majorly are the centre of attraction. The many inscriptions on the caves tell us that all the 3 kings, that ruled Nasik at that time, namely, the Kshatrapas, the Satavahanas and the Abhirs fully supported Buddhism,  though they were not Buddhists in the real sense. The inscriptions also confirm that apart from the kings, the local merchants and landlords too supported and donated huge sums for the development of these caves and the belief of Buddhism. ",,
PL-01898,Ram Kund,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Ram Kund is the sacred tank of Nashik where believers gather to immerse the remains of the dead souls for their salvation, just like Lord Rama himself did for his father. He also took a bath here during exile. Hindus believe a dip in this tank will wash away their sins, and thus flock here in crowds, especially during the Kumbh Mela. ",,
PL-01899,Sai Baba Temple,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," There are many temples scattered across the country of Sai Baba. The temple in Nashik is one such shrine similar to the Shirdi's. It marvels in cleanliness and maintaining the same sort of discipline that we associate with Sai temples. Devotees of Sai Baba, those who cannot make it to the original shrine, flock here to pay tributes to their god. ",,
PL-01900,Saptashrungi Ropeway,Saptashrungi,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged|india_tourism_food_dataset,,2,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Saptashrungi is a revered HIndu pilgrimage site in Nashik, Maharashtra, that is situated on top of a hillock and a strenuous trek uphill is required to reach it. So the ropeway was installed here for the ease of the pilgrims and that has been a major hit ever since. The furnacular trolley started operating in July 2018 and has a total of 6 compartments that can accommodate 10 people each. The building is also facilitated with restrooms, eateries and waiting rooms for the convenience of the pilgrims and tourists. ",,
PL-01901,Shubham Water World,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Shubham Water World is situated in Anjeneri Hills in Nashik. The park is dotted with swings and slides and roller coasters, and is popular among both the kids and adults. The park also has an amusement park, play area and food options. ",,
PL-01902,Sita Gufa,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Nearby to Panchvati is the Sita Gufa, said to be the spot from where Sita was kidnapped by Ravana. A narrow staircase takes on into the caves, where they find idols of Lord Ram, Sita and Lakshmana as well as a Shivlinga, said to be the one, Sita worshipped. ",,
PL-01903,Sula Fest,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," With music performances going on till late in the night, the Gourmet World Music Festival, famously known as Sula Fest is a music lover's paradise. Hosted at the Sula Vineyards, Sula Fest is one of the largest music fests in India. The fest includes some of the top artists performing and a lot of wine. In its next edition which will be held on 2nd - 3rd February 2019 has got performances from Kefaya, Rodney Branigan, Young The Giant and Nucleya all lined up for you. So hurry up and buy your tickets as it tends to get sold out very quickly. For the ultimate fest experience, make sure to stay in one of the tent accommodation. ",,
PL-01904,Sula Vineyards,Sula Vineyard,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,INR,2.0,Afternoon,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/3f/8e/3d/a-view-from-the-vineyards.jpg?w=1200&h=-1&s=1,Top_Indian_Places_to_Visit|Tourist_Places_merged,,2,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.1,10000.0,"  Sula Vineyards is an Indian winery located in Nashik in the state of Maharashtra, India. It was the valley's first commercial winery and was awarded with a silver medal for its 2012 Sauvignon Blanc as the biggest wine maker in India.The vineyard also houses a resort to live amid the winery and a tasting room in which people can taste different samples and varieties of wines produced at the winery. Sula Vineyards is spread over 160 acres of area in Nashik. ",,1999
PL-01905,Sundarnarayan Temple,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Sundarnarayan temple near the Ahilyabai Holkar Bridge in Nashik is a shrine of Lord Vishnu. The legend goes that being cursed by the enraged wife of a sage, Vishnu turned charcoal black and regained his beautiful form of Sundarnarayanan bathing in the waters of Godavari here. The temple attracts a large crowd on the day of spring equinox, when the sun's rays fall directly on the idols of Vishnu, Lakshmi and Saraswati. ",,
PL-01906,Swami Samarth Ashram,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Swami Samarth Ashram is a place of spirituality, close to the Trimbakeshwar Temple in Nashik. The ashram is dedicated to the 19th century saint Swami Samarth, who lived in Maharashtra and effected the lives of the people with his wisdom and preachings. The temple still upholds the old traditions and rituals catering to his followers. The ashram also offers a spectacular view of the Sahyadri range. ",,
PL-01907,Vihigaon Waterfall,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,, Vihigaon Waterfall is a perfectly refreshing weekend getaway from Igatpuri. The waterfall is known for its captivating natural beauty and the 120 feet fall where the visitors can engage in rappelling for about 30 minutes. The hike stretch to the falls through the woods is also quite fascinating. ,,
PL-01908,Zonkers Adventure Park,,Maharashtra,ST-21,,Nashik,Nashik,CT-0138,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July-March,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Zonkers Adventure Park is an ultimate fun adventure park situated in Nashik. It offers a plethora of adventure activities and fun sports for both the adults and the kids. From the several games and activities available at the park, the most popular ones include artificial rock climbing, go karting, zip lining, rappelling etc. ",,
PL-01909,Aga Khan Palace,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Forts & Palaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged|india_tourism_food_dataset,,2,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.4,," Aga Khan Palace is well known both for its architectural excellence as well as its historical significance. Spread over a vast land of 19 acres, the palace is now the headquarters of the Gandhi National memorial society. Here, making khadi is still one of the prime activities. ",,
PL-01910,Baner Pashan Biodiversity Park,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,, Baner Pashan Biodiversity Park is the 200 hectare park built to protect the biodiversity around two suburbs of Pune- Baner and Pashan. The park also spreads to the gorgeous looking Baner hill and is a top tourist spot of the city.  ,,
PL-01911,Bhigwan,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Also known as “Bharatpur of Maharashtra”, Bhigwan is located near Pune. It is a perfect weekend getaway for bird and animal lovers. This place will let you relax and enjoy some peaceful time away from the hustle bustle of the city. Bhigwan has three wildlife sanctuaries and you will be able to spot a myriad variety of flora and fauna. The beauty of this place is simply mesmerizing. ",,
PL-01912,Chaturshringi Temple,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," One of the revered temples, the Chaturshringi Mandir should be on your list of places to visit when you’re in Pune.It is dedicated to Mahakali and Shri Chaturshringi. The main temple also includes idols of Goddess Durga, Ashtavinayaka and Ganesha.  ",,
PL-01913,Chavand Trek,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," Chavand (or Prasannagad) is a hill fort in the state of Maharashtra. Located at an elevation of about 3500 feet from the ground in the district of Pune, this fortress is a part of the 'famous five'. The other forts which are included under this category are Hadsar, Shivneri, Jivdhan and Naneghat. ",,
PL-01914,City Shopping,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.1,," Pune is brimming with shopping options that cover all you interests from fashion, books to electronics and are spread over all ranges of budgets. Popular markets such as the MG Road, Tulsi Baug, Laxmi road, Clover Centre etc to the fanciest of malls are available for your shopping spree. ",,
PL-01915,Dagdusheth Halwai Ganpati Temple,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Dedicated to Lord Ganapati, Shreemant Dagdusheth Halwai Ganapati temple is one of the most famous places to visit in Pune. The idol of Lord Ganapati is 2.2 meters high and 1 meter wide and is adorned with almost 40 kilos of gold. 
 ",,
PL-01916,David Synagogue,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,, The synagogue was build by David Sasoon. Its a marvelous piece of architectural work and includes a prayer hall for ladies. Many foreigners visit this place for its religious & architectural marvel. ,,
PL-01917,Dehu,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.7,," Dehu Gatha temple is one of the largest temples and is located near Pune. At the entrance of the temple lies the statue of Sant Tukaram Maharaj. What attracts people the most are the carvings of all Gathas ie legends/storis of Sant Tukaram on the walls of the temple which are very easy to read. It is said that one must read at least 3 Gathas on visiting the temple. The temple is located on Indrayani River's bank. Also, there is a place on the river where these Gathas floats which should not be missed out. ",,
PL-01918,Empress Garden,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," The Empress Botanical Garden is named after Queen Victoria back when she held the sceptre. Once a favourite among the British officials and thus also named Soldier's Garden, the place is now a sprawling greenery of 39 acres with hundreds of rare species in trees and flowers.  ",,
PL-01919,Hadsar Trek,Purandar Trek,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,, Hadsar is a hill fort in the state of Maharashtra. It is situated at an elevation of 3200 feet from the ground in the district of Pune. Within the fort there are massive tunnel like entrances built in the Mughal style. ,,
PL-01920,Hangout at the Amanora Mall,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Amanora Shopping Mall in Pune is the locals' favourite hangout spot for the afternoons, and also a great place to spend an urbane weekend with family. From clothes to accessories to electronics to motorbikes, you will find an extensive variety of both Indian and international brands ",,
PL-01921,ISKCON NVCC Temple,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,, ISKCON NVCC (New Vedic Cultural Center) is located in the less congested area of Kondhwa near Pune. It is a temple devoted to Lord Krishna and Goddess Radha. The temple has lavish green hills in the background and provides its visitors with a great ambience.  ,,
PL-01922,Joshi's Museum of Miniature Railways,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Situated in the Erandwane suburb of Pune, Joshi's Museum of Miniature Railways is a unique museum hosting an array of miniature trains, trams, steam engines, flyovers etc. The museum has various well- designed intricate layouts of cities replete with buildings and lights, roads and train tracks. The functioning is controlled by an amusing light and sound track. ",,
PL-01923,Katraj Snake Park,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.2,, It has a temple and many rare species of snakes. A brown Palm Civet & a King Cobra are its main attractions. One can also chance upon birds & turtles in the area ,,
PL-01924,Khadakwasla Dam,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Khadakwasla Dam is a famous tourist in Pune. The dam forms a reservoir, called Khadakwasla Lake which offers a quick and pleasant getaway too. Its proximity to Pune City and the scenic surroundings make Khadakwasla Dam a preferred picnic spot.
 ",,
PL-01925,Korigad Trek,Rajgad Trek,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," Located approximately 20km to the south of Lonavla near the city of Pune, Korigad is one of the hill forts famous among trekkers in Pune. It is estimated that the fort was built in the early 1500s. In fact, the city's first planned township- Aamby Valley is located on the eastern and southern foothills of Korigad.  The fort is so named as it is dedicated to Goddess Koraidevi, whose temple is situated at the peak of the fort. ",,
PL-01926,Lal Mahal,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Lal Mahal located near Shaniwar Wada in Pune is a historic landmark of the 16th century. From being a childhood home for Chhatrapati Shivaji to taking Shaistekhan head-on, this red coloured structure is an architectural marvel. ",,
PL-01927,Mahatma Phule Museum,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,," Mahatma Phule Museum was originally the residence of the Maratha social activist and a prominent promoter of women’s rights- Mahatma Jyotiba Phule. However, in 1890, the residence was transformed into a museum. The highlight is the taxidermy of animals including elephants, sea fish etc. ",,
PL-01928,Meditate at the Osho Ashram,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.2,," The Ashram is a tranquil place which brings you to you own centers of peace, meditation & oneness. The ideologies of Osho also can be found here. ",,
PL-01929,Mulshi Lake and Dam,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," Mulshi lake is formed in the catchment area of Mulshi dam. Known for its scenic beauty due to Sahyadri ranges, Koraigadh and Dhangad fort, it is a perfect gateway for nature lovers. ",,
PL-01930,National Defence Academy,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," The National Defence Academy, also known as NDA is an academy for Indian armed services. Members from the three defence services: The Indian Army, Indian Navy and Indian Air Force train together until they are sent for their separate commissioning.  ",,
PL-01931,National War Museum,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.5,," The museum owes its existence to the efforts and contributions of countless people from all walk of life. It has hence, become a popular attraction for the town, that celebrates and creates increasing awareness and knowledge about Indian army and its soldiers ",,
PL-01932,Panshet Dam,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Panshet Dam is one of the most popular and picturesque getaway from Pune. Also known as Tanajisagar Dam, it is built on the Ambi River. Enveloped in lush greenery and dotted by enchanting waterfalls, it offers a variety of fun activities and water adventure sports. ",,
PL-01933,Panshet Water Park,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,," One of the most loved attraction of the city, one can enjoy kayaking, rides, water scooters, speed boats, swimming and much more here. ",,
PL-01934,Parvati Hill Temple,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,," Once the private shrine of the Peshwas, the temple was built in the 17th century by Balaji Baji Rao. 108 steep flights above, is the temple on a hillock from where one can behold some of the most beautiful views of the city. ",,
PL-01935,Pataleshwar cave temple,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Temples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,," The cave temple is rock-cut temple dating back to the 8th century. Dedicated to Shiva, the temple has a Shivalingam, a circular Nandi Mandapa and a passage with stone pillars inside. ",,
PL-01936,Peshwa Udyan,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Maintained by Pune Municipal Corporation, Peshwa Udyan is a zoological park in the city which boasts of lush greenery, umpteen trees, variety of shrubs and herbs. Besides, it also facilitates boasting and has a mini toy-train for kids. ",,
PL-01937,Picnic in Bund Garden,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,4.3,," The garden was built by Sir Jamshedji and is located on the banks of Mula-Mutha river. Famous for its scenic beauty, away from the cities rush, the area has boat rides and sports a spectacular view of the flora in and around. ",,
PL-01938,Pune Okayama Friendship Garden,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,," Pune Okayama Friendship Garden is the largest Japanese garden outside of Japan, in Asia. Also called the Pu. La. Deshpande Udyan, it reflects on the Indo-Japanese relationship, as it is inspired by the 300-year old Okayama Korakuen Garden in Japan. 
 ",,
PL-01939,Raj Dinakar Kelkar museum,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.2,," The museum is built in Rajasthani style and is a worth a visit, while in the city. It adorns artifacts from D.G. Kelkar and other paintings of Lord Ganesha & some fine specimens of ancient pottery and paintings. ",,
PL-01940,Rajiv Gandhi Zoological Park,,Maharashtra,ST-21,,Pune,Pune,CT-0139,,Nature & Wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October-June,,,Tourist_Places_merged,,1,,PARTIALLY_VERIFIED,MEDIUM,,,,,,,False,3.6,, Rajiv Gandhi Zoological Park is a famous tourist attraction in Pune. The zoo expands over an area of 130 acres and is a preferred attraction for picnics and outings.  ,,
